registration_date,first_name,last_name,dob,age,citizenship_status,commonwealth_country,voting_status,voter_status,place_of_residence,district,city_town_village,country_if_abroad,constituency,registered_ctv_area,sex,education,ethnicity,political_interests,market_interests,civic_interests,email,phone_whatsapp,facebook,instagram,tiktok,other_contact,other_contact_platform,street_address,photo_id_type,photo_id_last4,username,password_salt,password_hash,verification_status,consent_research,consent_contact,consent_privacy,status,notes
10/03/2026 20:32,Kevin,Usher,1971-04-20,55,Citizen of a Commonwealth country living in Belize,,No,Not applicable,Cayo District,Cayo District,Roaring Creek,,,,Female,Technical / Vocational,Creole,Governance; Public policy,Telecommunications,Health; Education,kevin.usher268@example.test,501-617-6855,,,,kevintelegram,,,Social Security Card,,kevin.usher268,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
15/05/2026 20:32,Derrick,Requena,1953-06-03,72,Citizen of Belize,,Yes,Registered voter,Corozal District,Corozal District,Libertad,,Corozal Bay,Libertad,Female,Technical / Vocational,Garifuna,,Telecommunications,Crime; Economy,derrick.requena269@example.test,501-674-6761,,,,,,,Social Security Card,,derrick.requena269,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
25/01/2026 20:32,Jose,Chan,1979-04-10,47,Other resident of Belize,,Yes,Registered voter,Belize District,Belize District,Belize City,,Caribbean Shores,Belize City,Female,Secondary,Other,Governance; Public policy,Consumer goods; Banking,Health; Education,jose.chan270@example.test,501-639-6940,,,,josetelegram,,,Passport,,jose.chan270,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
21/04/2026 20:32,Kendra,Williams,1980-05-31,45,Citizen of Belize,,No,Not applicable,Belize District,Belize District,Belize City,,,,Male,Associate Degree,Creole,Governance; Public policy,Consumer goods; Banking,Health; Education,kendra.williams271@example.test,501-696-8065,kendra.williams,,,,,,Belize Voter ID,,kendra.williams271,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
10/01/2026 20:32,Marlon,Usher,1965-11-21,60,Other resident of Belize,,No,Not applicable,Belize District,Belize District,Ladyville,,,,Male,University,East Indian,National elections; Municipal elections,Consumer goods; Banking,Health; Education,marlon.usher272@example.test,501-635-6698,,,,marlontelegram,,,Social Security Card,,marlon.usher272,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
10/02/2026 20:32,Marlon,Hyde,1953-05-22,72,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Orange Walk District,Orange Walk District,Trial Farm,,Orange Walk Central,Trial Farm,Male,University,Mestizo,,Consumer goods; Banking,Climate; Infrastructure,marlon.hyde273@example.test,501-613-3963,,marlon_hyde,,marlonsignal,,,Social Security Card,,marlon.hyde273,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
25/01/2026 20:32,Luis,Williams,1987-09-10,38,Citizen of Belize,,Yes,Registered voter,Belize District,Belize District,San Pedro,,Belize Rural Central,San Pedro,Female,Technical / Vocational,Garifuna,National elections,Consumer goods; Banking,Governance; Youth,luis.williams274@example.test,501-694-6111,luis.williams,,luis2,luistelegram,,,Passport,,luis.williams274,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
29/03/2026 20:32,Maria,Williams,1998-10-29,27,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Orange Walk District,Orange Walk District,Orange Walk Town,,Orange Walk South,Orange Walk Town,Male,University,Garifuna,National elections; Municipal elections,Tourism; Retail,Governance; Youth,maria.williams275@example.test,501-621-2060,maria.williams,maria_williams,maria98,mariatelegram,,,Passport,,maria.williams275,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
14/04/2026 20:32,Brian,Tzul,1975-12-29,50,Citizen of Belize,,Yes,Registered voter,Cayo District,Cayo District,San Ignacio,,Cayo West,San Ignacio,Male,Primary,Creole,,Consumer goods; Banking,Crime; Economy,brian.tzul276@example.test,501-662-9147,brian.tzul,brian_tzul,brian20,briantelegram,,,Belize Voter ID,,brian.tzul276,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
31/12/2025 20:32,Melissa,Cayetano,1979-02-05,47,Other resident of Belize,,Yes,Registered voter,Corozal District,Corozal District,Sarteneja,,Corozal South West,Sarteneja,Male,Primary,Garifuna,National elections; Municipal elections,Food and beverages,Governance; Youth,melissa.cayetano277@example.test,501-633-9887,melissa.cayetano,melissa_cayetano,melissa57,,,,Belize Voter ID,,melissa.cayetano277,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
13/01/2026 20:32,Ruth,Bradley,1997-09-10,28,Other resident of Belize,,Yes,Registered voter,Orange Walk District,Orange Walk District,Guinea Grass,,Orange Walk North,Guinea Grass,Female,Associate Degree,East Indian,National elections,Consumer goods; Banking,Governance; Youth,ruth.bradley278@example.test,501-662-2792,ruth.bradley,ruth_bradley,ruth76,ruthtelegram,,,Passport,,ruth.bradley278,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
09/12/2025 20:32,Ruth,Ramirez,2005-05-05,21,Citizen of a Commonwealth country living in Belize,,No,Not applicable,Stann Creek District,Stann Creek District,Hopkins,,,,Female,Primary,Garifuna,Governance; Public policy,Telecommunications,Governance; Youth,ruth.ramirez279@example.test,501-644-1440,ruth.ramirez,,,,,,Social Security Card,,ruth.ramirez279,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
30/01/2026 20:32,Maria,Bradley,2003-12-15,22,Other resident of Belize,,Yes,Registered voter,Belize District,Belize District,Ladyville,,Belize Rural South,Ladyville,Female,Technical / Vocational,Creole,,Consumer goods; Banking,Climate; Infrastructure,maria.bradley280@example.test,501-641-1612,maria.bradley,maria_bradley,,mariasignal,,,Social Security Card,,maria.bradley280,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
29/04/2026 20:32,Derrick,Tzul,1975-06-13,50,Other resident of Belize,,Yes,Registered voter,Corozal District,Corozal District,Libertad,,Corozal North,Libertad,Male,Technical / Vocational,Maya,National elections; Municipal elections,Telecommunications,Governance; Youth,derrick.tzul281@example.test,501-655-4305,,,,derricktelegram,,,Passport,,derrick.tzul281,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
01/02/2026 20:32,Melissa,Chan,1994-11-23,31,Citizen of a Commonwealth country living in Belize,,No,Not applicable,Belize District,Belize District,Hattieville,,,,Female,University,East Indian,,Tourism; Retail,Health; Education,melissa.chan282@example.test,501-655-9846,,melissa_chan,melissa28,melissasignal,,,Social Security Card,,melissa.chan282,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
03/03/2026 20:32,Nadia,Musa,1961-07-03,64,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Belize District,Belize District,San Pedro,,Caribbean Shores,San Pedro,Female,Technical / Vocational,Creole,National elections,Food and beverages,Climate; Infrastructure,nadia.musa283@example.test,501-630-3465,nadia.musa,,,nadiasignal,,,Belize Voter ID,,nadia.musa283,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
14/04/2026 20:32,Ana,Young,1956-12-12,69,Citizen of Belize,,Yes,Registered voter,Orange Walk District,Orange Walk District,San Estevan,,Orange Walk Central,San Estevan,Female,Technical / Vocational,Other,National elections,Consumer goods; Banking,Governance; Youth,ana.young284@example.test,501-604-4309,,,ana11,anatelegram,,,Belize Voter ID,,ana.young284,synthetic_salt,synthetic_hash,Verified,True,True,True,Suspended,
05/01/2026 20:32,Nadia,Ramirez,1965-06-17,60,Other resident of Belize,,Yes,Registered voter,Belize District,Belize District,Ladyville,,Belize Rural Central,Ladyville,Female,Associate Degree,Creole,National elections,Consumer goods; Banking,Climate; Infrastructure,nadia.ramirez285@example.test,501-673-9196,nadia.ramirez,nadia_ramirez,,nadiasignal,,,Belize Voter ID,,nadia.ramirez285,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Active,
30/01/2026 20:32,Marlon,Martinez,1979-10-23,46,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Corozal District,Corozal District,Corozal Town,,Corozal South West,Corozal Town,Male,Technical / Vocational,Mestizo,Governance; Public policy,Food and beverages,Climate; Infrastructure,marlon.martinez286@example.test,501-647-2850,marlon.martinez,,,marlontelegram,,,Belize Voter ID,,marlon.martinez286,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
19/03/2026 20:32,Tanya,Martinez,1972-11-04,53,Citizen of a Commonwealth country living in Belize,,No,Not applicable,Corozal District,Corozal District,Libertad,,,,Female,Primary,Garifuna,Governance; Public policy,Telecommunications,Health; Education,tanya.martinez287@example.test,501-687-2999,,tanya_martinez,,tanyasignal,,,Passport,,tanya.martinez287,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
23/04/2026 20:32,Nadia,Cayetano,2005-12-30,20,Citizen of Belize,,Yes,Registered voter,Belize District,Belize District,Caye Caulker,,Belize Rural Central,Caye Caulker,Female,University,Creole,Governance; Public policy,Food and beverages,Climate; Infrastructure,nadia.cayetano288@example.test,501-642-7920,nadia.cayetano,,,nadiatelegram,,,Belize Voter ID,,nadia.cayetano288,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
03/12/2025 20:32,Kendra,Garcia,1983-02-06,43,Citizen of Belize,,Yes,Registered voter,Toledo District,Toledo District,Big Falls,,Toledo West,Big Falls,Female,Technical / Vocational,Garifuna,,Tourism; Retail,Climate; Infrastructure,kendra.garcia289@example.test,501-614-3585,,kendra_garcia,,,,,Passport,,kendra.garcia289,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
20/01/2026 20:32,Brian,Requena,1951-08-01,74,Citizen of Belize,,No,Not applicable,Cayo District,Cayo District,San Ignacio,,,,Female,Secondary,Creole,,Food and beverages,Climate; Infrastructure,brian.requena290@example.test,501-682-4747,,,,briantelegram,,,Belize Voter ID,,brian.requena290,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Active,
12/01/2026 20:32,Nadia,Cayetano,1978-06-09,47,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Orange Walk District,Orange Walk District,Trial Farm,,Orange Walk North,Trial Farm,Male,Associate Degree,Mestizo,National elections,Telecommunications,Crime; Economy,nadia.cayetano291@example.test,501-624-5361,nadia.cayetano,,,,,,Passport,,nadia.cayetano291,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
06/02/2026 20:32,Carlos,Young,1984-07-25,41,Other resident of Belize,,Yes,Registered voter,Toledo District,Toledo District,Punta Gorda,,Toledo West,Punta Gorda,Male,Associate Degree,Other,,Telecommunications,Health; Education,carlos.young292@example.test,501-617-6296,,,carlos7,,,,Passport,,carlos.young292,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Inactive,
26/12/2025 20:32,Luis,Garcia,1991-09-04,34,Citizen of Belize,,No,Not applicable,Stann Creek District,Stann Creek District,Independence,,,,Male,Technical / Vocational,Mestizo,,Telecommunications,Governance; Youth,luis.garcia293@example.test,501-685-7076,,,luis41,,,,Belize Voter ID,,luis.garcia293,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
27/01/2026 20:32,Kendra,Tzul,1952-12-27,73,Citizen of Belize,,Yes,Registered voter,Toledo District,Toledo District,Santa Elena,,Toledo West,Santa Elena,Female,Associate Degree,Mestizo,,Consumer goods; Banking,Crime; Economy,kendra.tzul294@example.test,501-633-5321,,,,,,,Passport,,kendra.tzul294,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
20/04/2026 20:32,Carlos,Chan,2000-09-08,25,Other resident of Belize,,No,Not applicable,Belize District,Belize District,San Pedro,,,,Male,Primary,Maya,National elections; Municipal elections,Tourism; Retail,Climate; Infrastructure,carlos.chan295@example.test,501-671-8949,,,carlos96,carlostelegram,,,Social Security Card,,carlos.chan295,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
12/05/2026 20:32,Ana,Hyde,1958-07-31,67,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Cayo District,Cayo District,San Ignacio,,Cayo West,San Ignacio,Male,Associate Degree,Maya,National elections; Municipal elections,Telecommunications,Crime; Economy,ana.hyde296@example.test,501-663-2545,,,ana59,anasignal,,,Passport,,ana.hyde296,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
06/05/2026 20:32,Ana,Ramirez,2005-06-18,20,Other resident of Belize,,No,Not applicable,Stann Creek District,Stann Creek District,Independence,,,,Female,Technical / Vocational,Creole,National elections; Municipal elections,Food and beverages,Health; Education,ana.ramirez297@example.test,501-693-3118,ana.ramirez,ana_ramirez,,anasignal,,,Belize Voter ID,,ana.ramirez297,synthetic_salt,synthetic_hash,Verified,True,True,True,Active,
28/02/2026 20:32,Shawn,Chan,1958-10-25,67,Other resident of Belize,,Yes,Registered voter,Corozal District,Corozal District,San Narciso,,Corozal South West,San Narciso,Male,Technical / Vocational,Other,National elections; Municipal elections,Telecommunications,Crime; Economy,shawn.chan298@example.test,501-662-8083,shawn.chan,shawn_chan,shawn50,shawnsignal,,,Social Security Card,,shawn.chan298,synthetic_salt,synthetic_hash,Pending,True,True,True,Active,
26/11/2025 20:32,Nadia,Cayetano,1984-07-09,41,Citizen of Belize,,Yes,Registered voter,Cayo District,Cayo District,Roaring Creek,,Cayo West,Roaring Creek,Male,Associate Degree,East Indian,National elections; Municipal elections,Telecommunications,Governance; Youth,nadia.cayetano299@example.test,501-665-6599,nadia.cayetano,,nadia62,,,,Social Security Card,,nadia.cayetano299,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Suspended,
30/01/2026 20:32,Jose,Garcia,1960-12-30,65,Citizen of Belize,,Yes,Registered voter,Cayo District,Cayo District,Santa Elena,,Cayo South,Santa Elena,Male,Primary,Mestizo,National elections,Consumer goods; Banking,Crime; Economy,duplicate0@example.test,501-699-1000,jose.garcia,,jose58,,,,Social Security Card,,jose.garcia000_dup,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Active,
21/01/2026 20:32,Kevin,Usher,1994-11-28,31,Other resident of Belize,,Yes,Registered voter,Belize District,Belize District,Caye Caulker,,Freetown,Caye Caulker,Male,Associate Degree,Creole,Governance; Public policy,Telecommunications,Crime; Economy,duplicate1@example.test,501-699-1001,,,,kevinsignal,,,Belize Voter ID,,kevin.usher001_dup,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Active,
25/11/2025 20:32,Brian,Martinez,1978-06-28,47,Other resident of Belize,,Yes,Registered voter,Corozal District,Corozal District,Libertad,,Corozal North,Libertad,Male,University,Other,National elections,Tourism; Retail,Crime; Economy,duplicate2@example.test,501-699-1002,brian.martinez,brian_martinez,,briantelegram,,,Belize Voter ID,,brian.martinez002_dup,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Active,
11/01/2026 20:32,Luis,Cayetano,1987-10-27,38,Citizen of a Commonwealth country living in Belize,,No,Not applicable,Corozal District,Corozal District,San Narciso,,,,Female,Secondary,Maya,National elections,Tourism; Retail,Climate; Infrastructure,duplicate3@example.test,501-699-1003,luis.cayetano,luis_cayetano,,,,,Passport,,luis.cayetano003_dup,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Active,
19/01/2026 20:32,Luis,Requena,2001-03-02,25,Other resident of Belize,,Yes,Registered voter,Toledo District,Toledo District,Santa Elena,,Toledo East,Santa Elena,Female,University,Creole,National elections; Municipal elections,Telecommunications,Climate; Infrastructure,duplicate4@example.test,501-699-1004,,luis_requena,,luissignal,,,Social Security Card,,luis.requena004_dup,synthetic_salt,synthetic_hash,Possible Duplicate,True,True,True,Active,
27/05/2026 08:18,Joe,Blow,2003-05-26,23,Citizen of Belize,,Registered to vote in Belize,Registered voter,Abroad,,,United States,Belize Rural Central,Mahogany Heights,Male,,Other,Political Parties; Leadership Approval,,Cost of Living,acd@hsa.net,,,,vcnamba,,,,Driver's Licence,,SIMPLYsimon,691f28bfee6b4498a45d31c69b3b54eb,a68845c717a6d22a6f07a5cf6bed57c5adb1fad56dee88c2d73f5fdaf7e1c827,Pending,True,True,True,Active,
27/05/2026 09:18,Bob,Marley,1998-05-28,27,Citizen of a Commonwealth country living in Belize,,Yes,Registered voter,Cayo District,Cayo District,Blackman Eddy,,Belize Rural South,San Pedro A.C.,Male,University,Latino(a),Politics & Elections,Real Estate,Education,,,,ghsvjhs,fdjsda,,,,Driver's Licence,,JAHJAH,5e557d8a22754c7aaec17c86839396e5,db547fccbb13a0cac3fe782d1f0eb40b7fdcc1c05415826081f0606d02b27d6b,Pending,True,True,True,Active,
27/05/2026 09:42,Los,Angeles,2007-05-10,19,Citizen of Belize,,Yes,Registered voter,Abroad,,,United Kingdom,Cayo Central,La Gracia,Female,Secondary,Maya,Political Parties,,Cost of Living,,,sdabdsb,vddhhs,,,,,Other Government-issued ID,,chavo,4d4ed02687dc40ff984437af3e523232,a86940dbc7d62e85a1ba0d4b8e30f7e0643c5a2c66ba471079b0b6203d4a6eba,Pending,True,True,True,Active,
27/05/2026 09:54,Jam,Roll,2008-05-27,18,Citizen of Belize,,Yes,Registered voter,Toledo District,Toledo District,Blue Creek,,Corozal North,Paraiso,Other,Technical / Vocational,East Indian,Political Parties,Real Estate,Cost of Living,,,fvavabd,,savdcasnvns,,,,Passport,,aftershave,58b6af56c8c14b819fb4ae852b36262c,f4113ba90bdca35bfd4359238131d99329efe4c6d7aa50d5921c4816c683879d,Pending,True,True,True,Active,
27/05/2026 10:38,Glenn,Castillo,2005-05-10,21,Citizen of Belize,,Yes,Registered voter,Cayo District,Cayo District,Roaring Creek,,Belize Rural North,Sand Hill,Female,Primary,Mestizo,Election Campaigns; Political Parties,Insurance,Cost of Living; Agriculture,,,dfabmdbmd,sbvsxnbz,,,,,Passport,,joeblow,332a57f1d42d45819c0bc0ed697e1034,ead77e34643f25236e3298731494a8bad1f964c593463c16bc749ec96f283a9c,Pending,True,True,True,Active,this is a con artist
27/05/2026 11:05,John,Doe,1982-05-04,44,Citizen of Belize,,No,Not applicable,Toledo District,Toledo District,Bladen,,,,Other,Primary,Other,,Real Estate,Education,,,banvdnabas,,dadaa,,,,Other Government-issued ID,,cayman,4dbb7ae970284ba387ae8a6137ee9fc1,7b74f55a1bf12c7e1b9bb58abc84e4c04df1ec095343b20fa023feb692151aee,Pending,True,True,True,Active,
27/05/2026 15:46,Vnbvmbm,Vhj,1992-05-05,34,Citizen of Belize,,Yes,Registered voter,Belize District,Belize District,Caye Caulker,,Cayo Central,Buena Vista,Female,Secondary,Prefer not to say,Politics & Elections,Household Goods,Climate Change & Environment,,,bmbnjn,bnmnbm,,,,,Other Government-issued ID,,vnbvnb,d764b3d0dfd549b3b1d2fea4d4f6e9d1,b192dbe7fea5b8cbf33544b4efaf2eccebdaf512a7272b43af95bf823965c336,Pending,True,True,True,Active,
27/05/2026 15:56,Vbbvbn,Vbvb,1994-05-12,32,Citizen of Belize,,Yes,Registered voter,Cayo District,Cayo District,Blackman Eddy,,Cayo North,Bullet Tree,Male,University,Mestizo,Leadership Approval,Real Estate,Education,,,nbbnmb,,bvbnmn,,,,Voter ID,,vbmb,eafaadaeae4d41189704adc731238569,e90a1c9aafd0374a37aaa42b8a9b2c075052f07d276e4abf299908eb768967f7,Pending,True,True,True,Active,
27/05/2026 18:40,Xnznmz,Xcznxn,2005-05-11,21,Other resident of Belize,,Not registered to vote in Belize,Not applicable,Orange Walk District,Orange Walk District,San Felipe,,,,Male,Secondary,Mestizo,,Online Shopping,Community Issues,,,sanvdnsb,,sbdsnb,,,,Driver's Licence,,dnbvfndbmn,04307b9bbc894383afaa5aecf49357b6,1ea67f1aa152b526bef773fc226b047ac9faffb87fe7865791ce113fc84311f5,Pending,True,True,True,Active,
27/05/2026 19:00,Dnbvdwbmq,Ed Bnewq,1977-05-17,49,Citizen of Belize,,Yes,Registered voter,Toledo District,Toledo District,Pueblo Viejo,,Caribbean Shores,,Male,Secondary,Mestizo,Political Parties,Insurance; Real Estate,Cost of Living,,,bdvshabds,dbansamna,,,,,Passport,,vbnmggj,b28f9c98b3ff42c28beb84e087d02804,7d813cd142d974163b68c282a5fedb20bdfcd701e126f0f66044138d53184674,Pending,True,True,True,Active,
27/05/2026 19:26,Dnda,Dnsansa,1987-05-20,39,Citizen of Belize,,Yes,Registered voter,Stann Creek District,Stann Creek District,Independence,,Cayo South,Ontario,Female,University,Latino(a),Election Campaigns,Real Estate,Education,,,nbvbv,,hdabhsa,,,,Social Security Card,,zcnbxmz,782f31e7ef2541ad9456ffb4604000cd,54a9d5113f5f1d7e9bb96423e5a09bc1be2ff32b339f27cd6818c64f5f3bbf8f,Pending,True,True,True,Active,
30/05/2026 09:20,Johannes,Johnson,1991-01-02,35,Citizen of Belize,,Yes,Registered voter,Cayo District,Cayo District,Benque Viejo,,Belize Rural South,San Pedro A.C.,Male,Primary,Creole,Constituency Issues; Political Parties,Banking; Electronics; Supermarkets & Groceries,Community Issues; Climate Change & Environment; Public Services; National Development,joe@gmail.com,https://www.facebook.com/johannesjohnsonbz/,https://www.facebook.com/johannesjohnsonbz/,https://www.facebook.com/johannesjohnsonbz/,https://www.facebook.com/johannesjohnsonbz/,,,,None / Prefer not to say,,23232sdsd,58a0b8266556453da6b4320c75367415,7485106a597aac15747a360fbdba6763d4495253182adbe9ffde63a8faeae7c7,Pending,true,true,true,Active,
30/05/2026 10:18,Johannes,Johnson,1998-05-12,28,Citizen of Belize,,Yes,Registered voter,Orange Walk District,Orange Walk District,Douglas,,Belmopan,,Male,University,Garifuna,Leadership Approval; Election Campaigns; Voting Behaviour; Political Parties; Constituency Issues; Politics & Elections,Banking; Electronics; Restaurants & Food; Online Shopping; Household Goods,Education; Housing & Land; Agriculture; Community Issues; Crime & Public Safety; Sports; Technology,johannesjohnsonj@gmail.com,+61 23234234234,@branditbz,@branditbz,@branditbz,,,,Other Government-issued ID,,demo,demo-salt-registration01,aee387288470fd44015b19a9e135a4bd7e5e32fa2d1f179371d9d5c0e355f9f4,Verified,true,true,true,Active,
30/05/2026 18:35,Maria,Casas,1995-08-22,30,Citizen of Belize,,Yes,Registered voter,Belize District,Belize District,Belize City,,Albert,Fort George,Female,Secondary,Creole,National elections; Public policy,Banking; Retail,Education; Community Issues,demo.unverified@belizepanel.test,501-600-1234,,,,,,,Belize Voter ID,,demo-unverified,demo-salt-unverified01,7627d44973506948359b8bbbba0be4ce7d0696398f90058dc190eb8219ecdbf1,Pending,true,true,true,Active,
